Nikola Tesla,n,f
enredadera,n,f
levitación,n,f
plásmido,n,f
atriplex,n,f
serpientes y escaleras,n,f
era geológica,n,f
cuajarse,v,-
linfadenoma,n,f
reina Victoria,n,f
Henry Clay,n,f
trabajar esporádicamente,v,-
género gladiolus,n,f
uvulitis,n,f
espectador,n,f
mal empleo,n,f
timina,n,f
intervenir,v,-
San Francisco de Assís,n,f
intriga,n,f
cosechador,n,f
córea canina,n,f
chirrionera rayada,n,f
reacción,n,f
deshacer,v,-
geotropismo,n,f
institucionista,adj,-
luchar,v,-
superfamilia Coccoidea,n,f
cautiverio,n,f
brillar más,v,-
irrepresentable,adj,-
tricomoniasis,n,f
enguirnaldar,v,-
familia Noctuidae,n,f
incomprensión,n,f
soplon,n,f
instinto de muerte,n,f
aparcero,n,f
remolque para caballerías,n,f
Tethys,n,f
Moody,n,f
Pierre Charles L'Enfant,n,f
reponer,v,-
horizonte,n,f
aborto inducido,n,f
United States Army Rangers,n,f
ladrón de tumbas,n,f
diaforesis,n,f
empacar,v,-
ornitorrinco,n,m
panorama,n,f
fosfato,n,f
género Herpestes,n,f
imipramina,n,f
El Greco,n,f
severo,adj,-
naturalidad,n,f
Gobierno de los Estados Unidos,n,f
Ephemeroptera,n,f
carpintero,n,m
paramilitar,n,f
extenuar,v,-
ancho,adj,-
schizopetalon,n,f
espíritu de partido,n,f
jerga médica,n,f
villancico,n,f
orden Chelonia,n,f
programa de televisión,n,f
cactáceas,n,f
reposacabezas,n,f
representante sindical,n,f
mosquetón,n,f
tupé,n,f
género Actias,n,f
revelación,n,f
Robert Wilhelm Bunsen,n,f
tupí,n,f
fanático,adj,-
citrus,n,f
íncubo,n,f
género Carphophis,n,f
eslovaquia,n,f
escaparatista,n,f
nuncio,n,f
entristecer,v,-
Agencia de Inteligencia de los Estados Unidos,n,f
omisión,n,f
calumia,n,f
ancas,n,f
preámbulo sexual,n,f
scheelita,n,f
carpintería de obra,n,f
Skuld,n,f
loro doméstico,n,f
género Alligator,n,f
viviente,adj,-
acompañar,v,-
fragmento de cerámica,n,f
Stuart Davis,n,f
reseña,n,f
ininteligible,adj,-
oficial al mando,n,f
fiestero,n,f
masticación,n,f
engullir,v,-
respuesta,n,f
estatuaria,n,f
kaf,n,f
hipotonía,n,f
pregunta,n,f
estructura orgánica,n,f
aplauso,n,f
filo Nemertina,n,f
eucalyptus camphora,n,f
afluir,n,f
tirante,adj,-
Thomas Stearns Eliot,n,f
usura,n,f
clarinete B bemol,n,f
lengua,n,f
enfondar con cobre,v,-
trigonometría,n,f
judío conservador,n,f
semántico,adj,-
híbrido,n,f
Bernardo Bertolucci,n,f
ectotermia,n,f
miocardial,adj,-
autacoide,adj,-
corromperse,v,-
pantalones de pana,n,f
género cyathea,n,f
calamón común,n,f
operar,v,-
circuito LC,n,f
lituania,?,-
sin cama,adj,-
casa de empeño,n,f
esponja vítrea,n,f
Hirundinidae,n,f
neocolonialismo,n,f
retirar el sello,v,-
papista,n,f
treonina,n,f
acceso,n,f
semitonos,n,f
Congreso,n,f
aplicar,v,-
superóxido dismutasa,n,f
Termes,n,f
átomo de hidrógeno,n,f
galgo inglés,n,f
naltrexona,n,f
teratoma,n,f
Panchen Lama,n,f
semántica,n,f
Moore,n,f
eje motor,n,f
ligeros,adv,-
semental,n,f
álamo,n,m
Myadestes,n,f
zueco,n,f
basar,v,-
bolo,n,f
taoísmo,n,f
Lanius borealis,n,f
sidra dulce,n,f
dermaptera,n,f
con curiosidad,adv,-
habitante del infierno,n,f
blaxploitation,n,f
insalvable,adj,-
sacarasa,n,f
censo de población,n,f
inmunosupresión,n,f
bola,n,f
Testudinata,n,f
sofisticado,adj,-
safari,n,f
confrontacional,adj,-
abrazar,v,-
anunciante,n,f
suborden Lari,n,f
análisis volumétrico,n,f
marionetista,n,f
del este,adv,-
familia Macrorhamphosidae,n,f
hacer una apuesta,v,-
género Centropristis,n,f
aviso,n,f
campana de barco,n,f
talinum,n,f
por lo tanto,adv,-
hora punta,n,f
Bontemps,n,f
Ken Kesey,n,f
rosemaling,n,f
incorporación,n,f
universalmente,adv,-
hacia el este,adv,-
bono,n,f
actinomicótico,adj,-
familia Curculionidae,n,f
Satyendra Nath Bose,n,f
psilotum,n,f
Maldelstam,n,f
horquilla,n,f
narración,n,f
James Jerome Hill,n,f
andino,adj,-
suborden Gorgoniacea,n,f
múltiple,adj,-
identificable,adj,-
Ethel Barrymore,n,f
interrogativo,adj,-
oro verde,n,f
obligación simple,n,f
volver a llamar,v,-
versión final,n,f
rotativo,n,f
Roger Fry,n,f
curva de horquilla,n,f
auspicio,n,f
ojo mágico,n,f
permitir fluctuar,v,-
John Fletcher,n,f
cretáceo,adj,-
immobilizar,v,-
traqueitis,n,f
género Lampropeltis,n,f
pasaporte,n,m
habilitar para votar,v,-
Loxia,n,f
unidad monetaria tanzana,n,f
diputado,n,f
asíntota,n,f
chimpancé,?,-
La Rochefoucauld,n,f
Karlfeldt,n,f
horririzar,v,-
Schnauzer estándar,n,f
lodazal,n,f
autónomo,adj,-
14 de Julio,n,f
ranchero,n,f
turnedós,n,f
pisadas ligeras,adv,-
muslo,n,m
superar en estrategia,v,-
fotografía,n,f
clinidae,n,f
úlcera gástrica,n,f
xerostomía,n,f
sueldo,n,f
colección,n,f
hallazgo,n,f
purgatorio,n,f
unidad monetaria italiana,n,f
cotorra,n,f
Buckminster Fuller,n,f
Heinrich Hertz,n,f
blattodea,n,f
Roger Williams,n,f
Joe DiMaggio,n,f
cafeína,n,f
página de deportes,n,f
salsa de arándanos,n,f
pesadumbre,n,f
capital de Alaska,n,f
catarro,n,f
sindicato,n,f
quilomicrón,n,f
perno maestro,n,f
estereotipo,v,-
defoliación,n,f
Amón,n,f
benevolencia,n,f
bye bye,n,f
alcohol tribromoetílico,n,f
Blarina Brevicauda,n,f
conversación insustancial,n,f
William Shockley,n,f
confortar,v,-
ocasión,n,f
exhorto,n,f
transición,n,f
inmerecido,adj,-
besazo,n,f
Tom Hanks,n,f
Aphriza Virgata,n,f
Kelly,n,f
armario,n,f
spritzer,n,f
género urocystis,n,f
yodo radiactivo,n,f
cantar las alabanzas,v,-
género Prosopium,n,f
fluosilicato,n,f
Palaemonidae,n,f
semejante,adj,-
lámina de oro,n,f
yayo,n,f
fehaciente,adj,-
fábrica textil,n,f
ahuecado,adj,-
borde de salida,n,f
Stuart,n,f
quebrantar,v,-
marquesa,n,f
progresar,v,-
uno cada vez,adv,-
cambio,n,m
quedar en tinieblas,v,-
enérgicamente,adv,-
Al Jolson,n,f
género Pieris,n,f
género alnus,n,f
Harold Hirschsprung,n,f
género Plasmodium,n,f
acariasis,n,f
Dorylinae,n,f
haz,n,f
hay,?,-
guillermo,?,-
mastopatía,n,f
solicitud de hipoteca,n,f
familia Monocanthidae,n,f
micosis,n,f
sofismo,n,f
dirigible,n,f
tren de pasajeros,n,f
arriesgarse,v,-
género Silurus,n,f
mancha de tinta,n,f
código de barras,n,f
gatillo,n,f
Chaim Soutine,n,f
polvo blanco,n,f
gibraltareño,adj,-
intradós,n,f
Thomas Nast,n,f
imperio publicitario,n,f
psilosis,n,f
soplar suavemente,v,-
tímido,adj,-
tridente,n,f
roletear,v,-
todos,n,m
bacterias sulfurosas,n,f
dualista,adj,-
oficial,adj,-
zimasa,n,f
quelonio,n,f
tratamiento completo,n,f
undécimo,adj,-
cerio,n,m
cotorra de Kramer,n,f
chovinismo,n,f
hidruro,n,f
en términos fonémicos,adv,-
Crocodylus niloticus,n,f
hg.,n,f
Phthorimaea,n,f
Carson City,n,f
obispo sufragáneo,n,f
género Merops,n,f
suela interna,n,f
avituallar,v,-
Parusía,n,f
gallera,n,f
frasco de mermelada,n,f
Phalacrocorax,n,f
puño cerrado,n,f
detallar,v,-
hez,n,f
teatro,n,f
delante,adv,-
tetrahymena,n,f
guardalíneas,n,f
het,n,f
armonización,n,f
complacencia,n,f
calmarse,v,-
ribes sanguineum,n,f
tifón,n,m
cerco,n,f
asesor,n,f
Alan Shepard,n,f
género Megaderma,n,f
Landau,n,f
Gustav Theodor Fechner,n,f
crédito fiscal,n,f
vergüenza,n,f
posesividad,n,f
plasmablasto,n,f
tripulación,n,f
sensible,adj,-
negador,n,f
linterna,n,f
cerca,n,f
anormal,adj,-
paleontológico,adj,-
Daniel,n,f
Frederick North,n,f
discontínuo,adj,-
costumbre,n,f
cerdo,n,m
llegar al tope,v,-
thelypteris phegopteris,n,f
fuegos artificiales giratorios,n,f
galleta,n,f
cerda,n,f
hymenophyláceas,n,f
género Dolichotis,n,f
género Aplysia,n,f
bacteriológico,adj,-
Henry Ward Beecher,n,f
unidimensional,adj,-
género Balistes,n,f
silvina,n,f
epitelioma,n,f
Caprimulgus Europaeus,n,f
topología física,n,f
diplotaxis,n,f
enfermedad de Tsutsugamushi,n,f
Gruidae,n,f
calciferol,n,f
lesbianismo,n,f
gigantismo,n,f
sierra de cinta,n,f
defensor,n,f
clavar las uñas,v,-
Aschelminthes,n,f
tienda de golosinas,n,f
mentecato,n,f
ungulado,adj,-
acusación falsa,n,f
circaea,n,f
coclear,adj,-
interior,adj,-
estigmatismo,n,f
steakhouse,n,f
Aepyceros Melampus,n,f
divertir,v,-
equisetum arvense,n,f
medicina,n,f
partidismo,n,f
MS-DOS,n,f
género Aepyornis,n,f
atento,adj,-
detalles,n,f
superfamilia Tineoidea,n,f
deficiencia auditiva,n,f
lechón,n,f
Louis Sullivan,n,f
monetizar,v,-
burocratismo,n,f
abjasia,n,f
orden Podicipitiformes,n,f
James K. Polk,n,f
ser mensajero,v,-
gharry,n,f
ligarse,v,-
gazpacho,n,f
Lermontov,n,f
droga antibiótica,n,f
convento,n,f
juicio,n,f
sueco,?,-
Alectura,n,f
primate,n,f
familia Prunellidae,n,f
bisagra plana,n,f
género Citellus,n,f
tren aerodinamizado,n,f
Tom Stoppard,n,f
Río Purus,n,f
Brachinus,n,f
erótico,adj,-
ectopia,n,f
pensar,v,-
junta de estanqueidad,n,f
vistazo,n,f
googolplex,n,f
Cathartidae,n,f
alborotador,n,f
asentaderas,n,f
W. H. Auden,n,f
cada quince días,adv,-
análisis de orina,n,f
Hyemoschus,n,f
solemnidad,n,f
abjasio,n,m
escaparate,n,f
execración,n,f
rutina ejecutiva,n,f
James Watson,n,f
bioluminiscencia,n,f
familia Scincidae,n,f
proletariado,n,f
ptolemáico,adj,-
tracto,n,f
ocurrencia,n,f
Bivalvia,n,f
numerologo,n,f
sofisticar,v,-
Fornax,n,f
Benjamin Henry Latrobe,n,f
Bruchus,n,f
familia Sturnidae,n,f
barquero,n,f
no iónico,adj,-
uvulariáceas,n,f
agudizar,v,-
deletreo dactilar,n,f
Ellington,n,f
exterior,adj,-
poner vidrios,v,-
suelta,adv,-
exterior central,n,f
subeditor,n,f
género Ancylus,n,f
provocación,n,f
Manawydan,n,f
totalidad,n,f
llegar a,v,-
rock and roll,n,f
directorio,n,f
atajo,n,f
derecho de autor,n,f
atmósfera,n,f
transitar,v,-
venerador de héroes,n,f
stanza,n,f
Polynemidae,n,f
cervino,adj,-
librarse,v,-
introducir subrepticiamente,v,-
género Serrasalmus,n,f
atormentar,v,-
Willard Huntington Wright,n,f
Lower Saxony,n,f
regodeo,n,f
Samuel Houston,n,f
subclase Actinopoda,n,f
licenciado en arquitectura,n,f
citoesqueleto,n,f
goa,?,-
prostituta militar,n,f
gerontólogo,n,f
reómetro,n,f
secretamente,adv,-
monacanthidae,n,f
Río Marne,n,f
memorándum,n,f
amarillo,adj,-
lloriquear,v,-
partidista,adj,-
Ancylidae,n,f
liebre,n,f
simpatizante,n,f
morosidad,n,f
generalidad,n,f
atrevimiento,n,f
syringa,n,f
menospreciar,v,-
Azores,n,f
capsular,adj,-
Marie Antoinette,n,f
director de escuela,n,f
género Megalosaurus,n,f
jamsin,n,f
Actinomyxidia,n,f
Barber,n,f
capturador,n,f
oficial de ejército,n,f
hidatidosis,n,f
mendeliano,adj,-
Del Río,n,f
olla de barro,n,f
género Acanthocybium,n,f
camuflage,n,f
suelto,adj,-
evolucionar,v,-
romperse el hielo,v,-
género Spermophilus,n,f
pumita,n,f
demandante en casación,n,f
campo deportivo,n,f
Shawn,n,f
discreto,adj,-
aprobar formalmente,v,-
persona non grata,n,f
sorteo,n,f
Lophius,n,f
Terpsícore,n,f
juto,n,f
género Caladenia,n,f
schmaltz,n,f
trasero,adj,-
suela,n,f
diosa,n,f
tricot,n,f
media tarde,n,f
goy,n,f
guajolote,n,m
Seeger,n,f
blastómero,adj,-
oído de lata,n,f
valorar,v,-
Albert,n,f
control social,n,f
litoral,n,m
enrollar,v,-
San Petersburgo,n,f
transpirar,v,-
gol,n,f
desplazarse saltando,v,-
sumatorio,n,f
penumbra,n,f
limosna,n,f
carioca,n,f
izquierdista,n,f
Rhagoletis pomonella,n,f
anglo-judío,adj,-
cortical,adj,-
remover basuras,v,-
Lepismatidae,n,f
compás,n,f
dejarse llevar,v,-
defecto,n,f
ninfula,n,f
Dubois Heyward,n,f
chabola,n,f
grandeza de españa,n,f
bosquejo,n,f
drenar,v,-
contramedida,n,f
brisura,n,f
Mar del Norte,n,f
redacción,n,f
geoestrategia,n,f
bolsillo de chaleco,n,f
Escudo de los Estados Unidos,n,f
dote,n,f
Murray Gell-Mann,n,f
shorea teysmanniana,n,f
risa disimulada,n,f
Dreiser,n,f
manzanilla loca,n,f
amorío,n,f
asignar,v,-
norma,n,f
tubo de escape,n,f
burlete,n,f
proposición,n,f
volar aviones,v,-
cogote,n,f
queratocele,n,f
reserva territorial,n,f
daucus carota,n,f
musgo,n,m
Wharton,n,f
munificiencia,n,f
género Pinnotheres,n,f
Philipp Melanchthon,n,f
Van Vleck,n,f
vía intramuscular,adv,-
glosario,n,f
gul,n,f
emberiza citrinella,n,f
flor de cera,n,f
Talía,n,f
golpe bajo,n,f
Asteroidea,n,f
diaconisa,n,f
impolítico,adj,-
unidad monetaria saudí,n,f
parfait,n,f
anochecida,n,f
arrear,v,-
cerro,n,m
inmóvil,adj,-
convenir,v,-
cenicero,n,f
litomancia,n,f
apocarse,v,-
convenio,n,f
Van Buren,n,f
lechuga romana,n,f
museo,n,m
Uria,n,f
fracturar,v,-
recombinar,v,-
metadona,n,f
muscadelle,n,f
urtica,n,f
indicación,n,f
White River,n,f
armarse,v,-
bochas,n,f
John Robinson Jeffers,n,f
Nematoda,n,f
Synanceja,n,f
morfológico,adj,-
celemín,n,f
lathraea,n,f
Charlie Chaplin,n,f
semejanza,n,f
atenas,n,f
Paz Romana,n,f
compatriota,n,f
monoplano,n,f
emplumecer,v,-
fritillaria,n,f
Náyade,n,f
suelo,n,m
traspasar,v,-
en la inconsciencia,adv,-
institución médica,n,f
Parulidae,n,f
familia Carapidae,n,f
asibilar,v,-
tejido cartilaginoso,n,f
pasarse el semáforo,v,-
bos taurus primigenius,n,f
iguánido,n,f
Hank Aaron,n,f
cómplice,n,f
reglamento,n,f
jarra de Leyden,n,f
no esclarecedor,adj,-
resumidamente,adv,-
mazapán,n,f
Josiah Willard Gibbs,n,f
patronímico femenino,n,f
por ello,adv,-
John Kenneth Galbraith,n,f
guindaste,n,f
tijera,n,f
atenea,n,f
abollar,v,-
alegorizar,v,-
hacer bromas,v,-
familia Phoeniculidae,n,f
reostato,n,f
explicación,n,f
carburar,v,-
citole,n,f
jugada,n,f
hacer ruido,v,-
granate,n,f
Harry Truman,n,f
denunciante,n,f
Warren E. Burger,n,f
bribón,n,f
denigración,n,f
toxina,n,f
género Nerodia,n,f
ceratopteris thalictroides,n,f
Pierre Larousse,n,f
asno salvaje africano,n,f
israel,n,m
norte,n,m
dirigir,v,-
cachete,n,f
sedimentación,n,f
guatemala,?,-
familia Varanidae,n,f
tratar animales,v,-
pizzicato,n,f
co-referencial,adj,-
Susan Sontag,n,f
camellia,n,f
fuerzas armadas,n,f
lecanopteris,n,f
género Indri,n,f
perciforme,n,f
pirolusita,n,f
muela de molino,n,f
gallego,n,f
metodistas,n,f
entomofobia,n,f
primado,n,f
tumbar,v,-
familia Naticidae,n,f
papaína,n,f
tela tappa,n,f
aracnoide,n,f
retener,v,-
gabardina,n,f
koljós,n,f
Green Mountains,n,f
pompis,n,f
lord,n,f
gente bien,n,f
Fortuna,n,f
aborto,n,f
epistasia,n,f
Glenn T. Seaborg,n,f
cruzar un puente,v,-
raíz rosada,n,f
Edward MacDowell,n,f
división administrativa,n,f
módulo,n,f
declaración matemática,n,f
policloruro de vinilo,n,f
no ionizado,adj,-
voluntariamente,adv,-
carreras de vallas,n,f
pegar,v,-
gravera,n,f
delincuente,adj,-
ananá,n,f
olibano,n,f
autoincriminación,n,f
malvadisco,n,f
Francis Galton,n,f
paramedico,n,f
chinchilla,n,f
no oficial,adj,-
bambusa,n,f
artificial,adj,-
salamandra,n,f
lope,n,f
Lucy in the sky with diamonds,n,f
Crocodylus,n,f
saga,n,f
vejez,n,f
enchaquetar,v,-
prosopis juliflora,n,f
tranquilizarse,v,-
dúo,n,f
brassica napobrassica,n,f
bigardía,n,f
tonometría,n,f
traducción,n,f
nativo americano,adj,-
amante,n,f
camada,n,f
ácido sulfúrico,n,f
género oligoporus,n,f
distribución,n,f
bocina,n,f
mencionar,v,-
género Lyrurus,n,f
disosmia,n,f
moquillo,n,f
microbiología,n,f
bautizo,n,f
fotógrafo de prensa,n,f
vizcondado,n,f
hacia el cielo,adv,-
bobalicón,n,f
imprimatur,n,f
detectar,v,-
autodegradación,n,f
glucogénesis,n,f
aquel,n,m
androceo,n,f
lona,n,f
cosignatario,n,f
ilusionismo,n,f
cobija,n,f
jugo,n,m
Archibald MacLeish,n,f
centaurea,n,f
scorpiones,n,f
chismes,n,f
doce,?,-
mosca de bar,n,f
Aditi,n,f
lomo,n,m
documento judicial,n,f
biomedicina,n,f
espectáculo,n,f
acetaldehído,n,f
cobijo,n,f
pava real,n,f
ergotrópico,adj,-
librería,n,f
sulfatar,v,-
privación,n,f
musaraña nutria,n,f
Herman Northrop Frye,n,f
comprador compulsivo,n,f
excusado,n,f
loma,n,f
astronomía,n,f
volver a pespuntear,v,-
aturdimiento,n,f
Heterocephalus,n,f
Robert Bunsen,n,f
campana de incendios,n,f
poca fiabilidad,n,f
familia Tetraonidae,n,f
ménsula,n,f
rinoceronte negro,n,f
especializado,adj,-
Anobiidae,n,f
El Alamein,n,f
juez,n,f
abertura,n,f
sadu,n,f
aclamación,n,f
homeópata,n,f
integrador,n,f
Riley,n,f
nymphicus hollandicus,n,f
multiplicación,n,f
derecho empresarial,n,f
batracomiomaquia,n,f
Nicolas Poussin,n,f
avenirse,v,-
leucocitosis,n,f
directo,adv,-
anteojos,?,-
salir el sol,v,-
sarcoide,adj,-
saco,n,m
corresponsal aéreo,n,f
William Ewart Gladstone,n,f
género Apogon,n,f
del sobaco,adj,-
género Cynomys,n,f
comprobación,n,f
azul marino,n,f
Oficina Nacional de Reconocimiento,n,f
toscamente,adv,-
fotoemisor,adj,-
notar,v,-
colleen,n,f
cantar salmos,v,-
género Zeus,n,f
necesito,?,-
languidecer,v,-
familia Elephantidae,n,f
Jessye Norman,n,f
helipuerto,n,f
cesio,n,m
histórico,adj,-
género schlumbergera,n,f
ericáceas,n,f
Hudson Hoagland,n,f
turquesa,n,f
sense datum,n,f
rapaz,adj,-
Nemertina,n,f
fortificación,n,f
calcular la media,v,-
en modo profano,adv,-
Desierto Pintado,n,f
alexia,adj,-
aparato reproductor,n,f
cazador de ofertas,n,f
Gempylidae,n,f
clientelismo,n,f
chichigua,n,f
tono completo,n,f
Stephen Spender,n,f
libre de adicción,adj,-
revisora,n,f
sensación,n,f
Viti Levu,n,f
triplicar,v,-
suborden Pinnipedia,n,f
burlón,adj,-
Jan Tinbergen,n,f
orden Sphenisciformes,n,f
desenredo,n,f
cúpula del cráneo,n,f
radiodifusión,n,f
altoestrato,n,f
llamar la atención,v,-
cuadrilla de camineros,n,f
condena por robo,n,f
sarrio,n,m
yagi,n,f
Thomas Hodgkin,n,f
Gallinula,n,f
absolución,n,f
bailar estilo mosh,v,-
caballeriza,n,f
benigno,adj,-
recrearse,v,-
sueño fantástico,n,f
achaque,n,f
detector,n,f
occidentalismo,n,f
llorado,adj,-
tenedor,n,m
Macrorhamphosidae,n,f
rueda de tortura,n,f
Philophylla,n,f
género lagenaria,n,f
caballerizo,n,f
xenolito,n,f
juan,?,-
admonitor,n,f
bulgaria,n,f
hace obsceno,v,-
nasturtium officinale,n,f
perforación,n,f
familia Thripidae,n,f
Isoroku Yamamoto,n,f
inclemencia,n,f
tasajear,v,-
género Hylobates,n,f
conservacionista,n,f
clasificación,n,f
Calidris Canutus,n,f
condición atmosférica,n,f
lechetrezna,n,f
geopolítico,adj,-
despido,n,f
confluencia,n,f
Gilbert Charles Stuart,n,f
rejalgar,n,f
dapsona,n,f
heliógrafo,n,f
género Tamiasciurus,n,f
género Priacanthus,n,f
bélgica,n,f
enlazarse,v,-
peinar con estilo,v,-
cronología,n,f
burgoo irlandés,n,f
ladear,v,-
familia,n,f
acumularse,v,-
obligación con prima,n,f
derecho internacional,n,f
aversivo,adj,-
cesar,v,-
rapel,n,f
reencontrarse,v,-
aborrecer,v,-
suavidad,n,f
género Mysis,n,f
bóveda vaída,n,f
fibroóptica,adj,-
plástico fluorocarbónico,n,f
Elizabeth Barrett Browning,n,f
pseudoscorpionida,n,f
dryas,n,f
aparentar,v,-
guerrillero,n,f
fracasar,v,-
asintótico,adj,-
vanilla,n,f
neuropatía,n,f
Monocanthus,n,f
especimen,n,f
doloroso,adj,-
abejero,n,f
vaguedad,n,f
alburno,n,f
estandarización,n,f
petaca de bolsillo,n,f
antropogenia,n,f
endoculturación,n,f
de Nueva Caledonia,adj,-
Francis Hopkinson,n,f
impresionar,v,-
Queen City,n,f
pizotes,n,f
geólogo petrolero,n,f
Carl Orff,n,f
lote,n,f
Orson Welles,n,f
río Orinoco,n,f
llave voladora,n,f
programa académico,n,f
fideos de chocolate,n,f
biologista,adj,-
centralista,adj,-
Presidente Clinton,n,f
veneciano,n,f
quinona,n,f
Cuculus,n,f
freno de pies,n,f
fábula,n,f
hidrogenación,n,f
loro,n,m
liebre silbadora,n,f
dolo,n,f
olmo rojo,n,f
teliospora,n,f
Hirundo,n,f
Boselaphus,n,f
sudar,v,-
asemejar,v,-
intencionalidad,n,f
squeak,n,f
losa,n,f
cama de madera,n,f
vacío,adj,-
clonidina,n,f
adversario,n,f
macrozamia,n,f
diluyente,n,f
elegante,adj,-
mediados de septiembre,n,f
entender mal,v,-
George Sand,n,f
Tierra Prometida,n,f
El Muerto,n,f
viable,adj,-
poner cornizas,v,-
oficina,n,f
calibrar incorrectamente,v,-
ataraxia,n,f
venopunción,n,f
día,n,m
sonoro,adj,-
tribunal de justicia,n,f
segundo de arco,n,f
biología,n,f
escocés con soda,n,f
Aulostomidae,n,f
orden de secuestro,n,f
Robert Merton,n,f
asfalto,n,f
ambrosiano,adj,-
causar un trauma,v,-
género Homona,n,f
piscina,n,f
yang,n,f
jornalero,n,f
acilglicérido,n,f
hoz,n,f
decadencia,n,f
hoy,n,f
género ensete,n,f
loar,v,-
juego de mesa,n,f
solución parche,n,f
a lo mejor,adv,-
caerse,v,-
exbibyte,n,f
loam,n,f
chelín,n,f
Rallidae,n,f
quinestético,adj,-
trombocitosis,n,f
género Hyaena,n,f
familia Hylidae,n,f
Indus,n,f
enyesado,n,f
programa en LISP,n,f
clima,n,f
producido,adj,-
planetesimal,n,f
Mashriq,n,f
ornamento,n,f
proctalgia,n,f
de forma impersonal,adv,-
tridimita,n,f
Rudolf Nureyev,n,f
gasteromycete,n,f
decepcionar,v,-
imitador barato,n,f
condición,n,f
ayuntamiento,n,f
hombro a hombro,adv,-
estricto,adj,-
desprevenido,adj,-
dulcedumbre,n,f
unidad monetaria mauritana,n,f
murmurar,v,-
hipernatremia,n,f
ozonium,n,f
grabado,n,f
mobiliario de habitación,n,f
familia Dasyproctidae,n,f
refrescar la memoria,v,-
cordón,n,f
lombriz,n,f
hacer de timonel,v,-
Desmond Tutu,n,f
octopoda,n,f
licor de cereza,n,f
corchorus capsularis,n,f
acilo,n,f
aprovisionar,v,-
arsenal,n,f
recato,n,f
coracero,n,f
Presidente Pierce,n,f
zonificación,n,f
alcanzar la orilla,v,-
subsistencia,n,f
panthera onca,n,f
tailandia,n,f
género Cistothorus,n,f
osmóticamente,adv,-
lavarse las manos,v,-
avispa cara blanca,n,f
género Turdus,n,f
caracterización,n,f
Sistema de Reserva Federal,n,f
desintegrar,v,-
Priacanthus,n,f
vigilia,n,f
kamikaze,n,f
torcer la cabeza,v,-
Yves Tanguy,n,f
género Acarus,n,f
vulgaridad,n,f
gobierno estatal,n,f
P. T. Barnum,n,f
datos en bruto,n,f
carinal,adj,-
desenvainar,v,-
catear,v,-
atómico,adj,-
cimex lectularius,n,f
dueño del saloon,n,f
puding,n,f
Grover Cleveland,n,f
Iguanidae,n,f
Tragulidae,n,f
mapinguarí,n,f
policía,n,m
Silurus,n,f
chiste,n,f
Squalus suckleyi,n,f
hervir,v,-
género schizachyrium,n,f
médula adrenal,n,f
inmovilidad,n,f
crédito imponible,n,f
Hemitripterus,n,f
triturador de basura,n,f
género Cryptobranchus,n,f
pathos,n,f
hidroclorotiazida,n,f
celulitis,n,f
galleta disco,n,f
latría,n,f
Geomys,n,f
prunus salicifolia,n,f
género Mastigoproctus,n,f
torrencial,adj,-
glándula endocrina,n,f
historicismo,n,f
silicato,n,f
cinematógrafo,n,m
combatividad,n,f
pez percóideo,n,f
agnomen,n,f
oligospermia,n,f
participación mayoritaria,n,f
Sebastodes,n,f
Lepidochelys,n,f
plectranthus,n,f
Hylocichla,n,f
simultaneidad,n,f
monotono,adv,-
adulta,n,f
entrenamiento,n,f
Placydil,n,f
delta,n,f
empollar,v,-
sembrador,n,f
autosexaje,n,f
baúl de cedro,n,f
contrato de distribución,n,f
matar violentamente,v,-
John Napier,n,f
marihuana,n,f
bajarse,v,-
concierto de rock,n,f
salsa de crema,n,f
adulto,n,f
libertinismo,n,f
lana de vidrio,n,f
seccionar,v,-
paseante,n,f
agrícola,adj,-
francés,adj,-
fiereza,n,f
nefrítico,adj,-
brasserie,n,f
Bela Lugosi,n,f
espuelas,n,f
azafrán,n,f
Jersey City,n,f
alveolar,n,f
chispa,n,f
Arca,n,f
cortina rompeviento,n,f
dócil,adj,-
almidón,n,f
gametocito,n,f
Comatula,n,f
Gracula,n,f
sexo oral,n,f
apresuradamente,adv,-
isofluorano,n,f
loft,n,f
tomadura de pelo,n,f
suspender una sesión,v,-
rapto,n,f
subyugar,v,-
crooner,n,f
Robert Oppenheimer,n,f
liriodendros,n,f
adicto,adj,-
evacuar,v,-
a perpetuidad,adv,-
parabrisas,n,f
Kathleen Mansfield Beauchamp,n,f
veraneante de Maine,n,f
luvarus imperialis,n,f
psicólogo,n,f
lavar a máquina,v,-
nidícola,adj,-
cesto,n,m
perpetuar,v,-
hacer eterno,v,-
obligación,n,f
sinagoga,n,f
yate,n,f
zancudo,n,m
wampum,n,f
cesta,n,f
lodo,n,m
teleológico,adj,-
lámpara,n,f
barco ganadero,n,f
Universidad de Brown,n,f
pastel de manzana,n,f
indiscernible,adj,-
puto,n,f
Carolina del Sur,n,f
Ares,n,f
con admiracion,adv,-
Stan Musial,n,f
bornita,n,f
pliegue,n,f
Batrachia,n,f
familia Gekkonidae,n,f
sudor,n,f
piorrea alveolar,n,f
Gregory Goodwin Pincus,n,f
contender,v,-
Gregory Pincus,n,f
vigilar,v,-
de baile,adj,-
T. H. White,n,f
vagar,v,-
vagal,adj,-
barboteo,n,f
género Myrmeleon,n,f
palatino,adj,-
psicódido,n,f
alkahest,n,f
Borgia,n,f
teléfono público,n,f
loba,n,f
